Event	DateTime	Latitude	Longitude	Sample label	Depthsed	Depthcomp	Depthcompr	Depthcorrcr	HybridAge	AgeLisiec	AgeAhn	AgeKonijn	d18O	d13C
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,60-61	37.640	43.480	43.480	43.480	306.53	303.33	303.33	306.53	1.90	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,62-63	40.540	43.550	43.550	43.491	306.60	303.39	303.39	306.60	1.80	-0.81
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,62-63	37.660	43.500	43.500	43.500	306.65	303.44	303.44	306.65	1.62	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,64-65	40.560	43.570	43.570	43.512	306.73	303.51	303.51	306.73	1.58	-1.07
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,64-65	37.680	43.520	43.520	43.520	306.77	303.56	303.56	306.77	1.41	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,66-67	40.580	43.590	43.590	43.533	306.85	303.64	303.64	306.85	1.47	-0.92
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,66-67	37.700	43.540	43.540	43.540	306.90	303.68	303.68	306.90	1.33	-1.13
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,68-69	40.600	43.610	43.610	43.555	306.99	303.76	303.76	306.99	1.61	-0.88
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,68-69	37.720	43.560	43.560	43.560	307.02	303.79	303.79	307.02	1.38	-0.95
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,70-71	40.620	43.630	43.630	43.576	307.12	303.89	303.89	307.12	1.19	-0.92
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,70-71	37.740	43.580	43.580	43.580	307.14	303.91	303.91	307.14	1.27	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,72-73	40.640	43.650	43.650	43.598	307.25	304.01	304.01	307.25	1.05	-1.01
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,72-73	37.760	43.600	43.600	43.600	307.27	304.03	304.03	307.27	1.21	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,74-75	40.660	43.670	43.670	43.619	307.38	304.14	304.14	307.38	1.19	-0.72
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,74-75	37.780	43.620	43.620	43.620	307.39	304.14	304.14	307.39	1.35	-0.68
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,76-77	37.800	43.640	43.640	43.640	307.51	304.26	304.26	307.51	1.09	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,76-77	40.680	43.690	43.690	43.640	307.51	304.26	304.26	307.51	0.97	-0.95
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,78-79	37.820	43.660	43.660	43.660	307.63	304.37	304.37	307.63	1.13	-0.95
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,78-79	40.700	43.710	43.710	43.662	307.65	304.39	304.39	307.65	1.33	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,80-81	40.720	43.730	43.730	43.683	307.78	304.51	304.51	307.78	0.85	-0.92
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,82-83	37.860	43.700	43.700	43.700	307.88	304.61	304.61	307.88	1.13	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,82-83	40.740	43.750	43.750	43.704	307.90	304.63	304.63	307.90	0.97	-0.81
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,84-85	37.880	43.720	43.720	43.720	308.00	304.72	304.72	308.00	1.16	-0.79
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,84-85	40.760	43.770	43.770	43.726	308.04	304.76	304.76	308.04	1.07	-0.79
339-U1385E		37.5713	-10.1262	339-U1385E-5H-6,86-87	37.900	43.740	43.740	43.740	308.12	304.84	304.84	308.12	1.15	-0.79
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,86-87	40.780	43.790	43.790	43.747	308.17	304.88	304.88	308.17	1.12	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,88-89	40.800	43.810	43.810	43.769	308.30	305.01	305.01	308.30	1.40	-0.62
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,90-91	40.820	43.830	43.830	43.790	308.43	305.13	305.13	308.43	1.48	-0.62
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,92-93	40.840	43.850	43.850	43.811	308.56	305.25	305.25	308.56	1.26	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,94-95	40.860	43.870	43.870	43.833	308.70	305.38	305.38	308.70	1.19	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,96-97	40.880	43.890	43.890	43.854	308.82	305.50	305.50	308.82	1.54	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,98-99	40.900	43.910	43.910	43.876	308.96	305.63	305.63	308.96	1.34	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,100-101	40.920	43.930	43.930	43.897	309.09	305.75	305.75	309.09	1.67	-0.72
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,102-103	40.940	43.950	43.950	43.918	309.22	305.87	305.87	309.22	1.25	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,104-105	40.960	43.970	43.970	43.940	309.35	306.00	306.00	309.35	0.98	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,106-107	40.980	43.990	43.990	43.961	309.48	306.12	306.12	309.48	1.09	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,108-109	41.000	44.010	44.010	43.982	309.61	306.24	306.24	309.61	1.23	-0.66
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,110-111	41.020	44.030	44.030	44.004	309.75	306.37	306.37	309.75	1.31	-0.45
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,112-113	41.040	44.050	44.050	44.025	309.87	306.49	306.49	309.87	1.05	-0.73
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,114-115	41.060	44.070	44.070	44.047	310.01	306.62	306.62	310.01	0.94	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,116-117	41.080	44.090	44.090	44.068	310.14	306.74	306.74	310.14	1.01	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,120-121	41.120	44.130	44.130	44.111	310.40	306.99	306.99	310.40	1.02	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,122-123	41.140	44.150	44.150	44.132	310.53	307.12	307.12	310.53	1.05	-1.04
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,124-125	41.160	44.170	44.170	44.153	310.69	307.24	307.24	310.69	0.79	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,126-127	41.180	44.190	44.190	44.175	310.88	307.37	307.37	310.88	0.91	-0.72
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,128-129	41.200	44.210	44.210	44.196	311.06	307.49	307.49	311.06	0.87	-0.78
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,130-131	41.220	44.230	44.230	44.218	311.25	307.62	307.62	311.25	0.92	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,132-133	41.240	44.250	44.250	44.239	311.43	307.74	307.74	311.43	1.01	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,134-135	41.260	44.270	44.270	44.260	311.61	307.86	307.86	311.61	1.02	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,136-137	41.280	44.290	44.290	44.282	311.80	308.06	308.16	311.80	0.67	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,138-139	41.300	44.310	44.310	44.303	311.98	308.25	308.44	311.98	0.90	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,140-141	41.320	44.330	44.330	44.324	312.16	308.44	308.72	312.16	0.77	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,142-143	41.340	44.350	44.350	44.346	312.35	308.65	309.02	312.35	0.96	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,144-145	41.360	44.370	44.370	44.367	312.53	308.84	309.30	312.53	0.96	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,146-147	41.380	44.390	44.390	44.389	312.72	309.04	309.60	312.72	0.73	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-5H-4,148-149	41.400	44.410	44.410	44.410	312.90	309.23	309.88	312.90	0.83	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,0-1	41.430	44.440	44.440	44.437	313.13	309.48	310.25	313.13	0.86	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,2-3	41.450	44.460	44.460	44.454	313.27	309.63	310.48	313.27	0.97	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,4-5	41.470	44.480	44.480	44.472	313.43	309.80	310.72	313.43	0.97	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,6-7	41.490	44.500	44.500	44.490	313.58	309.96	310.96	313.58	1.17	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,8-9	41.510	44.520	44.520	44.507	313.73	310.12	311.19	313.73	1.57	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,10-11	41.530	44.540	44.540	44.525	313.88	310.28	311.43	313.88	1.45	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,12-13	41.550	44.560	44.560	44.543	314.04	310.44	311.68	314.04	1.55	-0.55
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,14-15	41.570	44.580	44.580	44.560	314.18	310.60	311.91	314.18	1.50	-0.49
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,16-17	41.590	44.600	44.600	44.578	314.34	310.76	312.15	314.34	1.49	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,18-19	41.610	44.620	44.620	44.596	314.49	310.93	312.39	314.49	1.48	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,20-21	41.630	44.640	44.640	44.613	314.64	311.08	312.62	314.64	1.10	-0.67
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,22-23	41.650	44.660	44.660	44.631	314.79	311.25	312.86	314.79	1.09	-0.63
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,24-25	41.670	44.680	44.680	44.649	314.95	311.41	313.11	314.95	1.20	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,26-27	41.690	44.700	44.700	44.666	315.09	311.57	313.34	315.09	1.18	-0.56
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,28-29	41.710	44.720	44.720	44.684	315.25	311.73	313.58	315.25	1.16	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,30-31	41.730	44.740	44.740	44.702	315.40	311.90	313.82	315.40	0.85	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,32-33	41.750	44.760	44.760	44.719	315.55	312.05	314.05	315.55	0.62	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,34-35	41.770	44.780	44.780	44.737	315.70	312.22	314.29	315.70	0.49	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,36-37	41.790	44.800	44.800	44.755	315.86	312.38	314.54	315.86	0.74	-1.13
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,38-39	41.810	44.820	44.820	44.772	316.00	312.54	314.77	316.00	0.58	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,40-41	41.830	44.840	44.840	44.790	316.16	312.70	315.01	316.16	0.45	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,42-43	41.850	44.860	44.860	44.809	316.32	312.87	315.27	316.32	0.97	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,44-45	41.870	44.880	44.880	44.827	316.47	313.04	315.51	316.47	1.59	-0.45
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,46-47	41.890	44.900	44.900	44.846	316.64	313.21	315.76	316.64	1.95	-0.27
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,48-49	41.910	44.920	44.920	44.865	316.80	313.39	316.02	316.80	1.96	-0.33
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,50-51	41.930	44.940	44.940	44.884	316.96	313.56	316.28	316.96	1.84	-0.46
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,52-53	41.950	44.960	44.960	44.902	317.12	313.72	316.52	317.12	2.08	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,54-55	41.970	44.980	44.980	44.921	317.28	313.90	316.78	317.28	1.82	-0.35
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,56-57	41.990	45.000	45.000	44.940	317.44	314.07	317.03	317.44	2.01	-0.40
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,58-59	42.010	45.020	45.020	44.958	317.60	314.23	317.28	317.60	2.02	-0.37
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,62-63	42.050	45.060	45.060	44.996	317.92	314.58	317.79	317.92	2.03	-0.31
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,2-3	41.930	44.850	44.850	45.008	318.03	314.69	317.95	318.03	1.81	-0.36
339-U1385D		37.5713	-10.1259	339-U1385D-5H-5,64-65	42.070	45.080	45.080	45.015	318.09	314.76	318.04	318.09	1.88	-0.39
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,4-5	41.950	44.870	44.870	45.022	318.15	314.82	318.14	318.15	1.75	-0.51
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,4-5	41.950	44.870	44.870	45.022	318.15	314.82	318.14	318.15	1.75	-0.51
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,6-7	41.970	44.890	44.890	45.036	318.27	314.95	318.33	318.27	2.04	-0.16
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,6-7	41.970	44.890	44.890	45.036	318.27	314.95	318.33	318.27	2.04	-0.16
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,8-9	41.990	44.910	44.910	45.050	318.39	315.08	318.52	318.39	1.89	-0.44
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,8-9	41.990	44.910	44.910	45.050	318.39	315.08	318.52	318.39	1.89	-0.44
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,10-11	42.010	44.930	44.930	45.064	318.51	315.20	318.71	318.51	1.91	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,10-11	42.010	44.930	44.930	45.064	318.51	315.20	318.71	318.51	1.91	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,12-13	42.030	44.950	44.950	45.078	318.63	315.33	318.89	318.63	2.13	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,12-13	42.030	44.950	44.950	45.078	318.63	315.33	318.89	318.63	2.13	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,14-15	42.050	44.970	44.970	45.092	318.75	315.46	319.08	318.75	1.94	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,14-15	42.050	44.970	44.970	45.092	318.75	315.46	319.08	318.75	1.94	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,16-17	42.070	44.990	44.990	45.106	318.87	315.59	319.27	318.87	1.12	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,16-17	42.070	44.990	44.990	45.106	318.87	315.59	319.27	318.87	1.12	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,18-19	42.090	45.010	45.010	45.120	318.99	315.71	319.46	318.99	1.19	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,18-19	42.090	45.010	45.010	45.120	318.99	315.71	319.46	318.99	1.19	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,20-21	42.110	45.030	45.030	45.133	319.10	315.83	319.64	319.10	1.20	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,20-21	42.110	45.030	45.030	45.133	319.10	315.83	319.64	319.10	1.20	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,22-23	42.130	45.050	45.050	45.147	319.22	315.96	319.82	319.22	1.09	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,22-23	42.130	45.050	45.050	45.147	319.22	315.96	319.82	319.22	1.09	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,24-25	42.150	45.070	45.070	45.161	319.34	316.09	320.01	319.34	1.10	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,24-25	42.150	45.070	45.070	45.161	319.34	316.09	320.01	319.34	1.10	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,26-27	42.170	45.090	45.090	45.189	319.58	316.34	320.18	319.58	1.18	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,26-27	42.170	45.090	45.090	45.189	319.58	316.34	320.18	319.58	1.18	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,28-29	42.190	45.110	45.110	45.203	319.70	316.47	320.27	319.70	1.32	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,28-29	42.190	45.110	45.110	45.203	319.70	316.47	320.27	319.70	1.32	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,30-31	42.210	45.130	45.130	45.217	319.82	316.60	320.35	319.82	0.94	-1.29
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,30-31	42.210	45.130	45.130	45.217	319.82	316.60	320.35	319.82	0.94	-1.29
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,32-33	42.230	45.150	45.150	45.231	319.94	316.73	320.44	319.94	0.96	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,32-33	42.230	45.150	45.150	45.231	319.94	316.73	320.44	319.94	0.96	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,34-35	42.250	45.170	45.170	45.245	320.06	316.86	320.52	320.06	1.15	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,34-35	42.250	45.170	45.170	45.245	320.06	316.86	320.52	320.06	1.15	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,36-37	42.270	45.190	45.190	45.259	320.18	316.98	320.61	320.18	1.29	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,36-37	42.270	45.190	45.190	45.259	320.18	316.98	320.61	320.18	1.29	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,38-39	42.290	45.210	45.210	45.272	320.29	317.10	320.69	320.29	0.98	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,38-39	42.290	45.210	45.210	45.272	320.29	317.10	320.69	320.29	0.98	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,40-41	42.310	45.230	45.230	45.286	320.41	317.23	320.78	320.41	1.00	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,40-41	42.310	45.230	45.230	45.286	320.41	317.23	320.78	320.41	1.00	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,42-43	42.330	45.250	45.250	45.300	320.53	317.36	320.86	320.53	1.02	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,42-43	42.330	45.250	45.250	45.300	320.53	317.36	320.86	320.53	1.02	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,44-45	42.350	45.270	45.270	45.314	320.65	317.49	320.95	320.65	0.65	-1.46
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,44-45	42.350	45.270	45.270	45.314	320.65	317.49	320.95	320.65	0.65	-1.46
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,46-47	42.370	45.290	45.290	45.328	320.77	317.61	321.04	320.77	0.97	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,46-47	42.370	45.290	45.290	45.328	320.77	317.61	321.04	320.77	0.97	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,48-49	42.390	45.310	45.310	45.342	320.89	317.74	321.12	320.89	0.67	-0.88
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,48-49	42.390	45.310	45.310	45.342	320.89	317.74	321.12	320.89	0.67	-0.88
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,50-51	42.410	45.330	45.330	45.356	321.01	317.87	321.21	321.01	0.90	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,50-51	42.410	45.330	45.330	45.356	321.01	317.87	321.21	321.01	0.90	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,52-53	42.430	45.350	45.350	45.370	321.13	318.00	321.30	321.13	0.98	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,52-53	42.430	45.350	45.350	45.370	321.13	318.00	321.30	321.13	0.98	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,54-55	42.450	45.370	45.370	45.384	321.25	318.13	321.38	321.25	0.87	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,54-55	42.450	45.370	45.370	45.384	321.25	318.13	321.38	321.25	0.87	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,56-57	42.470	45.390	45.390	45.398	321.37	318.25	321.47	321.37	0.93	-0.88
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,56-57	42.470	45.390	45.390	45.398	321.37	318.25	321.47	321.37	0.93	-0.88
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,58-59	42.490	45.410	45.410	45.411	321.48	318.37	321.55	321.48	0.72	-1.10
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,58-59	42.490	45.410	45.410	45.411	321.48	318.37	321.55	321.48	0.72	-1.10
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,60-61	42.510	45.430	45.430	45.425	321.60	318.50	321.64	321.60	0.71	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,60-61	42.510	45.430	45.430	45.425	321.60	318.50	321.64	321.60	0.71	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,60-61	42.510	45.430	45.430	45.425	321.60	318.50	321.64	321.60	0.71	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,62-63	42.530	45.450	45.450	45.439	321.72	318.63	321.72	321.72	0.71	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,64-65	42.550	45.470	45.470	45.453	321.84	318.76	321.81	321.84	0.70	-1.19
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,66-67	42.570	45.490	45.490	45.467	321.96	318.88	321.90	321.96	0.84	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,68-69	42.590	45.510	45.510	45.481	322.08	319.01	321.98	322.08	0.90	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,68-69	42.590	45.510	45.510	45.481	322.08	319.01	321.98	322.08	0.90	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,68-69	42.590	45.510	45.510	45.481	322.08	319.01	321.98	322.08	0.90	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,70-71	42.610	45.530	45.530	45.495	322.20	319.14	322.07	322.20	0.63	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,72-73	42.630	45.550	45.550	45.509	322.32	319.27	322.15	322.32	0.70	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,74-75	42.650	45.570	45.570	45.523	322.44	319.39	322.24	322.44	0.46	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,76-77	42.670	45.590	45.590	45.550	322.68	319.64	322.41	322.68	0.57	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,78-79	42.690	45.610	45.610	45.564	322.80	319.77	322.49	322.80	0.55	-1.13
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,80-81	42.710	45.630	45.630	45.578	322.92	319.90	322.58	322.92	0.71	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,82-83	42.730	45.650	45.650	45.592	323.04	320.03	322.67	323.04	0.64	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,84-85	42.750	45.670	45.670	45.606	323.16	320.15	322.75	323.16	0.59	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,88-89	42.790	45.710	45.710	45.634	323.40	320.41	322.93	323.40	0.58	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,90-91	42.810	45.730	45.730	45.648	323.52	320.54	323.01	323.52	0.52	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,92-93	42.830	45.750	45.750	45.662	323.64	320.66	323.10	323.64	0.49	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,94-95	42.850	45.770	45.770	45.676	323.76	320.79	323.19	323.76	0.39	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,96-97	42.870	45.790	45.790	45.689	323.87	320.91	323.27	323.87	0.75	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,96-97	42.870	45.790	45.790	45.689	323.87	320.91	323.27	323.87	0.75	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,96-97	42.870	45.790	45.790	45.689	323.87	320.91	323.27	323.87	0.75	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,98-99	42.890	45.810	45.810	45.703	323.99	321.04	323.35	323.99	0.54	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,100-101	42.910	45.830	45.830	45.731	324.23	321.29	323.52	324.23	0.38	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,102-103	42.930	45.850	45.850	45.745	324.35	321.42	323.61	324.35	0.38	-1.08
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,4-5	39.050	45.880	45.880	45.801	324.83	321.93	323.96	324.83	0.62	-0.75
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,6-7	39.070	45.900	45.900	45.824	325.03	322.14	324.10	325.03	0.51	-0.77
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,8-9	39.090	45.920	45.920	45.847	325.22	322.35	324.24	325.22	0.42	-0.66
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,10-11	39.110	45.940	45.940	45.870	325.42	322.56	324.38	325.42	0.51	-0.85
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,12-13	39.130	45.960	45.960	45.893	325.62	322.77	324.52	325.62	0.41	-0.83
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,14-15	39.150	45.980	45.980	45.916	325.82	322.98	324.67	325.82	0.48	-0.76
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,16-17	39.170	46.000	46.000	45.939	326.01	323.19	324.81	326.01	0.47	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,128-129	43.190	46.110	46.110	45.940	326.02	323.20	324.81	326.02	0.53	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,128-129	43.190	46.110	46.110	45.940	326.02	323.20	324.81	326.02	0.53	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,130-131	43.210	46.130	46.130	45.954	326.14	323.33	324.90	326.14	0.65	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,130-131	43.210	46.130	46.130	45.954	326.14	323.33	324.90	326.14	0.65	-0.70
339-U1385E		37.5713	-10.1262	339-U1385E-6H-1,18-19	39.190	46.020	46.020	45.962	326.21	323.40	324.95	326.21	0.58	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-6H-1,132-133	43.230	46.150	46.150	45.967	326.25	323.45	324.98	326.25	0.55	-0.84
